index	#1 Label	#2 String	#2 String
3881	3	Tiến sĩ Ali từ Trung tâm Văn hóa Hồi giáo Ireland vừa cho biết ông sẽ tìm kiếm lời khuyên pháp lý nếu bất kỳ nhà báo nào đăng một trong những phim hoạt hình #CharlieHebdo.
3882	3	Người phát ngôn Văn hóa của UKIP @prwhittle: Tự do là nền tảng của nền dân chủ phương Tây. Nó là không thể thương lượng. #CharlieHebdo
3883	3	Phim hoạt hình của tôi hôm nay @TheTimes về khủng bố Hồi giáo: một phim hoạt hình chống lại #CharlieHebdo http://t.co/0lG5ax0vF8
3884	3	Cuộc tấn công vào #CharlieHebdo là hèn nhát và vô nghĩa .. Là một người Hồi giáo, tôi rất phẫn nộ vì những gì đã xảy ra ngày hôm nay. Lời cầu nguyện cho các gia đình
3885	3	"Có những nguyên nhân đáng chết, nhưng không có nguyên nhân nào đáng để giết." ~ Albert Camus #CharlieHebdo
3886	3	Có một căn bệnh trên thế giới, nhưng không phải #islam, mà là chủ nghĩa cực đoan tôn giáo ở khắp mọi nơi. #JeSuisCharlie http://t.co/zNRSUFbd0P|||||Có một căn bệnh trên thế giới, nhưng không phải #islam, mà là chủ nghĩa cực đoan tôn giáo ở khắp mọi nơi. #JeSuisCharlie http://t.co/zNRSUFbd0P
3887	3	Ở Pháp không có án tử hình. Thật tốt khi những kẻ giết người khủng bố đó đã bị giết. #CharlieHebdo
3888	3	Đoạn ngắn của tôi về lý do tại sao không ai phải chịu trách nhiệm cho vụ giết người #CharlieHebdo mà lại chính những kẻ sát nhân http://t.co/XkrzPFPhRl
3889	3	RT @LatuffCartoons: Vì vậy, bây giờ chúng ta hãy nói chuyện nghiêm túc về #CharlieHebdo và tiêu chuẩn kép của phương Tây về quyền tự do ngôn luận http://t.co/w01kqWJqFb
3890	3	4 họa sĩ hoạt hình đã chết trong cuộc tấn công vào #CharlieHebdo - AFP http://t.co/UmyMvBKAa8
3891	3	Jon Stewart trên #CharlieHebdo: "Hài kịch không nên là một" hành động can đảm ": http://t.co/wWWJfKLwct http://t.co/8Lkv7kGsFb
3892	3	Bình luận của độc giả: "Sức mạnh của chúng tôi đến từ sự đoàn kết, quyền tự do ngôn luận của chúng tôi" http://t.co/NRrLxnjihV #JeSuisCharlie http://t.co/8UV7nUHK4N
3893	3	Nếu bạn là một cơ quan truyền thông đưa tin về #CharlieHebdo và làm mờ các phim hoạt hình mà bạn đang đưa tin, thì bạn đang làm báo sai.
3894	3	ngay cả sau vụ thảm sát #CharlieHebdo, các nhà báo như @sagarikaGhose (trong #HindustanTimes ngày nay) vẫn sẽ không bảo vệ #islam & amp; chạy xuống những người theo đạo Hindu
3895	3	Chúng ta hãy chơi một trò chơi. Điều này sẽ bị đổ lỗi cho (a) Phân biệt chủng tộc ở Charlie Hebdo (b) Nghèo đói (c) Nước Pháp thuộc địa (d) Tệ nạn ngôn luận tự do
3896	3	Đối với một số người, truyện tranh là vũ khí. # JeSuisCharlie http://t.co/3m0Y4WBT3p
3897	3	Khi chúng tôi nói chuyện, với quyết tâm im lặng, Gazza đang chất lên xe của mình gà và một chiếc cần câu cá và lên kế hoạch cho tuyến đường đến Dammartin-en-Goele
3898	3	Tạp chí #CharlieHebdo đưa tin về những kẻ khủng bố Hồi giáo không muốn bạn xem http://t.co/AUkRckrdOJ http://t.co/bpmGf56tAa
3899	3	Số báo năm 2011 của Charlie Hebdo, có trang bìa là Mohammed. http://t.co/eSflYdFBRH
3900	3	Bức ảnh #CharlieHebdo #Twitter của phái viên Pháp lan truyền #ParisTerror http://t.co/9oJmJE0OWU http://t.co/Z0CEEFGFeD
3901	3	Khi tự do bị tấn công, hãy đứng lên, cùng nhau đứng lên và mạnh mẽ. Dốt nát, xấu xa, ngu xuẩn, cực đoan ... Đủ cả! #CharlieHebdo
3902	3	Bài viết hay về lý do tất cả chúng ta không phải là Charlie Hebdo  http://t.co/MJ6d6GcRX5. http://t.co/QMIHUiv7zk… qua @pennjillette và @SaHreports
3903	3	Nước Pháp thân mến, thử nghiệm của bạn với chủ nghĩa đa văn hóa đã thất bại. #JeSuisCharlie #CharlieHebdo http://t.co/r1M2gIVtPq
3904	3	Ngay cả đối với một người đam mê tin tức, vụ xả súng hàng loạt ngày hôm nay tại #CharlieHebdo vẫn gây sốc dữ dội - @ JonSnowC4 http://t.co/AcIzmQcx0a viết
3905	3	Bài phát biểu của Nhà Trắng: 1. #CharlieHebdo không phải về đạo Hồi 2. Những kẻ giết người tinh thần không ổn định 3. Khủng bố không có tôn giáo 4. Người Hồi giáo lo sợ phản ứng dữ dội
3906	3	Biên tập viên Charb của # CharlieHebdo, bị ám sát ngày hôm nay, nói vào năm 2012: "Tôi thích chết đứng hơn là quỳ xuống." http://t.co/2RDzpf14VR
3907	3	VIDEO: Trực thăng được cho là đã hạ cánh trên nóc tòa nhà bao vây #CharlieHebdo trong cuộc đột kích #ParisAttacks http://t.co/ZQ834c3L8b
3908	3	#CharlieHebdo: Mọi thứ bạn cần biết về tạp chí từ chối kiểm duyệt http://t.co/4LNGobrht7 http://t.co/t70U7NEBae
3909	3	Các cuộc tấn công 11/9, các vụ đánh bom ở London 7/7, Madrid, Boston Marathon, Fort Hood, Paris, Oklahoma chặt đầu ... nhưng chúng ta không phải 2 câu hỏi Hồi giáo?
3910	3	Tháp Eiffel tối qua để tưởng nhớ các nạn nhân của #CharlieHebdo http://t.co/bRbNU7lcIH #JeSuisCharlie http://t.co/X41DzXqXqJ
3911	3	Những người vẽ minh họa và vẽ tranh biếm họa phản ứng trước vụ tấn công kinh hoàng tại Charlie Hebdo #JeSuisCharlie http://t.co/lpy41iM6zE http://t.co/r6ERv3PFRg
3912	3	1 trong những cảnh sát bị giết tại #CharlieHebdo, giống như hầu hết các nạn nhân của các chiến binh Hồi giáo, là một người Hồi giáo. http://t.co/qmnj7R9zJA http://t.co/s9apCaJcjF
3913	3	Thật buồn cười làm sao #KillAllChristian không có xu hướng khi Anders Breivak sát hại 77 linh hồn vô tội.  #JeSuisCharlie http://t.co/ol8OZugnV1
3914	3	Họ muốn đưa Pháp đến với cô. Thay vào đó, Pháp đã đứng lên. #JeSuisCharlie http://t.co/btQfyAh4ps
3915	3	Thị trưởng Paris Anne Hidalgo vội vã đến hiện trường tình huống con tin ở khu vực Porte de Vincennes của Paris: http://t.co/qB4b5cKvPg
3916	3	Tôi lưu ý rằng BBC tiếp tục nhấn mạnh cách #CharlieHebdo thích "khiêu khích". Gần như NẾU họ xứng đáng? BBC dhimmified kinh dị.
3917	3	Cách các họa sĩ biếm họa trên khắp thế giới phản ứng với cuộc tấn công Charlie Hebdo http://t.co/alxmVb4EU0 http://t.co/9KXhtkFNZW|||||Cách các họa sĩ biếm họa trên khắp thế giới phản ứng với cuộc tấn công Charlie Hebdo http://t.co/alxmVb4EU0 http://t.co/9KXhtkFNZW|||||Cách các họa sĩ biếm họa trên khắp thế giới phản ứng với cuộc tấn công Charlie Hebdo http://t.co/alxmVb4EU0 http://t.co/9KXhtkFNZW
3918	3	Xem: Nhóm tin tặc cho biết họ sẽ trả thù cuộc tấn công #CharlieHebdo bằng cách đóng cửa các trang web thánh chiến http://t.co/NaZEhoNAs7 http://t.co/1JuNmJlzrj
3919	3	Xem cách thế giới phản ứng với cuộc tấn công khủng bố ở Paris http://t.co/pVh5tBSxIB #JeSuisCharlie #ParisShooting http://t.co/L8xD9XlDbd
3920	3	23 phim hoạt hình đau lòng của các nghệ sĩ hưởng ứng vụ bắn súng #CharlieHebdo http://t.co/CpbDfrpLEY @dennis_kamoen http://t.co/2KeMKSGV64
3921	3	Người dùng Twitter nói 'Tôi là Charlie' trong tình đoàn kết với các nạn nhân. 58k tweet & amp; đếm #CharlieHebdo #JeSuisCharlie http://t.co/mgKSjJ9t1Z
3922	3	Đã nói trước đây, nhưng cần nói lại: Ngừng yêu cầu người Hồi giáo lên án chủ nghĩa khủng bố. Nó cố chấp và kỵ đạo Hồi. http://t.co/6dzrywffN1
3923	3	Nhà chức trách Pháp đang tiến hành một cuộc truy lùng gắt gao các nghi phạm tấn công Charlie Hebdo http://t.co/yPxkNu0Rm7
3924	3	Tại quán cà phê gần #CharlieHebdo. Giải phóng nói rằng Tất cả chúng ta đều là Charlie. Parisien nói Họ sẽ không giết tự do / tự do. http://t.co/iHPk1f4N8O
3925	3	Người vẽ tranh biếm họa hứa sẽ vẽ Mohamed mỗi ngày trong thời gian còn lại của năm #CharlieHebdo http://t.co/FLxOuc7MA9 http://t.co/Gxk5jwgkyv
3926	3	Một lúc trước, tôi đã Tweet bản cover #CharlieHebdo này chế giễu người Anh. Tôi không nhớ có ai đe dọa bạo lực. http://t.co/28Z2jmTV5I
3927	3	Có vẻ như quyền tự do ngôn luận không nên được coi là đương nhiên. RIP cho những người đã chết vì bảo vệ nó. #JeSuisCharlie http://t.co/MexshKELgv
3928	3	Đây là tuyên bố ngắn gọn của tôi về những sự kiện khủng khiếp ở Paris. Vive Charlie Hebdo!  http://t.co/kspeTLCQ78
3929	3	Đây là những gì can đảm và nghĩa vụ trông giống như ... #CharlieHebdo http://t.co/aKVE7buqcQ|||||Đây là những gì can đảm và nghĩa vụ trông giống như ... #CharlieHebdo http://t.co/aKVE7buqcQ
3930	3	Obama nói Sony đứng lên ủng hộ Triều Tiên để ủng hộ quyền tự do ngôn luận. Anh ấy sẽ không tuyên bố như vậy với chúng tôi về chủ nghĩa Hồi giáo #CharlieHebdo
3931	3	Charlie Hebdo: Bây giờ là lúc để duy trì các quyền tự do, không nhượng bộ sự sợ hãi, @ simonjenkins4 http://t.co/xWiDzJ5Poa nói
3932	3	Một trong những người mà tôi ghét nhất trên thế giới này là Laden, vì anh ta đã làm hoen ố gương mặt tươi sáng của đạo Hồi. *** #CharlieHebdo http://t.co/N4J7m6I5OP
3933	3	Món quà của Voltaire: Tại sao cuộc chiến giành quyền tự do ngôn luận lại quan trọng đến vậy #CharlieHebdo http://t.co/7ioa4EHkju http://t.co/f9rwRMDani
3934	3	87 năm họa sĩ hoạt hình người Pháp Uderzo, tác giả của Asterix, sắp nghỉ hưu vì #CharlieHebdo (H / T @WilliamsJon): http://t.co/6uBOTl9pzO
3935	3	Nó không mất nhiều thời gian. Người Pakistan đầu tiên nói, vụ thảm sát #CharlieHebdo không liên quan gì đến Hồi giáo, đã xuất hiện. http://t.co/UBRm7FJPfl
3936	3	MT @KreaseChan Loại tự do ngôn luận mà tất cả những người độc tài đều chấp nhận, từ nghệ sĩ người Syria Ali Farzat. #JeSuisCharlie http://t.co/PSFNDuLUw6
3937	3	Một ngày tồi tệ cho tự do báo chí, tự do ngôn luận và châm biếm. Suy nghĩ với người thân của các nạn nhân tại #CharlieHebdo
3938	3	Thế giới phải biết tên anh ấy.  #FreeRaif #RaifBadawi #JeSuisCharlie #JeSuisRaif  ĐỌC: http://t.co/cTrniNQqdA  Làm ơn RT http://t.co/UwZWfkHXjQ
3939	3	RT @socdec: #Charb, họa sĩ hoạt hình bị giết trong #ParisShooting, sau những lời đe dọa chết chóc http://t.co/AKQHq6bqGf #CharlieHebdo #JeSuisCharlie
3940	3	TIN NỔI BẬT: 4 họa sĩ biếm họa người Pháp thiệt mạng trong vụ tấn công khủng bố #CharlieHebdo hôm nay. RIP http://t.co/CjmNTDWgzP
3941	3	Tin tức mới nhất về cuộc truy lùng những kẻ tấn công Charlie Hebdo và hai tình huống bắt giữ con tin đang diễn ra: http://t.co/A3ChSCOHck http://t.co/ArkKqSNQFb
3942	3	Biên tập viên Stephane Charbonnier, 4 họa sĩ hoạt hình được báo cáo đã thiệt mạng trong cuộc tấn công #CharlieHebdo (Ảnh AP): http://t.co/qTB7uIurjN http://t.co/GjglEVLmLF
3943	3	Đám đông tụ tập trên khắp thế giới trong tình đoàn kết với các nạn nhân của #CharlieHebdo http://t.co/vKe1pHL8ls http://t.co/Ahkfs7wdan
3944	3	Salman Rushdie: "Tôi đồng hành cùng #CharlieHebdo, như tất cả chúng ta, để bảo vệ nghệ thuật châm biếm, vốn luôn là động lực cho sự tự do"
3945	3	Báo chí thế giới đoàn kết thách thức sau cuộc tấn công #CharlieHebdo http://t.co/jdx8kXjDCF http://t.co/vfKlMSfm2a
3946	3	"Tôi thích chết đứng hơn là quỳ xuống" Charb, biên tập viên của #CharlieHebdo đã giết ngày hôm nay #JeSuisCharlie http://t.co/shxbtcOIYS
3947	3	CẬP NHẬT: Cảnh sát bão cửa hàng tạp hóa kosher ở phía đông Paris khi báo cáo về nghi phạm #CharlieHebdo bị giết http://t.co/QZbkbOTJNg
3948	3	8 nhà báo 2 sĩ quan 1 người gác cổng 1 khách  Các nạn nhân thiệt mạng trong cuộc tấn công #CharlieHebdo: http://t.co/xZJo8kPPRA (Getty) http://t.co/sX1MMjd0Tc
3949	3	Cảnh sát Pháp yêu cầu truyền thông không phát trực tiếp hình ảnh hiện trường vụ bắt con tin ở Paris để địa điểm của cảnh sát không được tiết lộ. (@BNONews)
3950	3	Người Hồi giáo không phải là khủng bố #CharlieHebdo #prisedotage #JeSuisAhmed http://t.co/7qi1XGDQEx
3951	3	Người đầu tiên thiệt mạng trong các cuộc tấn công ở Charlie Hebdo là sĩ quan cảnh sát Hồi giáo http://t.co/qQXNLUDYPG http://t.co/3JZLRAKN72
3952	3	Không thể có bất kỳ lời biện minh nào cho việc lấy đi mạng sống như vậy #CharlieHebdo (2/2)
3953	3	PHÁN XÉT: Tiếng nổ, tiếng súng vang lên tại chợ kosher ở Paris, nơi tay súng giết ít nhất 5 con tin.
3954	3	Video cho thấy cảnh sát vây quanh siêu thị kosher ở Paris, nơi tay súng được cho là đang bắt giữ con tin http://t.co/Qv1xBajqsX #CharlieHebdo
3955	3	Trong số 12 người thiệt mạng là những người được kính trọng nhất của Pháp & amp; những người vẽ tranh biếm họa gây tranh cãi: http://t.co/yQRS1RGqso #CharlieHebdo http://t.co/ULvNrIfyeo
3956	3	Phim hoạt hình của Steve Bell về vụ tấn công Charlie Hebdo: http://t.co/AdVfwBB5AP http://t.co/5jPLPdRI8a
3957	3	#CharlieHebdo. Đó là tất cả. http://t.co/9zzpYZcAJ8
3958	3	→ http://t.co/Grnn2RS6VA 498 Charlie Hebdo Vụ thảm sát ở Charlie Hebdo: Bắt giữ khi Pháp truy lùng các tay súng #CharlieHebdo Anh GBR Stoke-on-Trent
3959	3	Tổng biên tập #CharlieHebdo: 'Làm thế nào mọi người có thể tấn công một tờ báo. Một tờ báo không phải là vũ khí chiến tranh. ' http://t.co/K7ZHV9C27F
3960	3	PHÁT TRIỂN: Paris trong tình trạng báo động khủng bố cao sau vụ xả súng #CharlieHebdo - Hollande http://t.co/3Jsosc7yl3 http://t.co/Lvv3J8o6e8
3961	3	MẶT NẠ. Charlie Hebdo là một ấn phẩm phân biệt chủng tộc. Giết người giết người không được minh oan trong tội giết người. Nghịch lý điên rồ, tôi biết.
3962	3	#CharlieHebdo đã tweet phim hoạt hình này vài phút trước cuộc tấn công: http://t.co/suTXnFLoPs http://t.co/vOzw6ecOtO
3963	3	Các nhà lãnh đạo Hồi giáo trên toàn thế giới đã lên án các cuộc tấn công Charlie Hebdo. Nhưng bạn sẽ không học được điều đó khi xem @FoxNews. http://t.co/Io6mrpxvb3
3964	3	Steve Bell về những kẻ tấn công Charlie Hebdo - phim hoạt hình http://t.co/OkFs66mAmX http://t.co/jDclFGrzXD
3965	3	Mọi thứ chúng tôi biết về cuộc tấn công #CharlieHebdo cho đến nay http://t.co/oqu0qi6N8v http://t.co/uLT5JPOj4t
3966	3	«Anh ấy vẽ đầu tiên» Phim hoạt hình cho đội #CharlieHebdo từ họa sĩ hoạt hình @davpope (Canberra Times, Úc) http://t.co/GDK19mh2Nu
3967	3	Cập nhật - AFP đưa tin #CharlieHebdo sẽ xuất bản một ấn bản của tạp chí như bình thường vào tuần tới
3968	3	Những kẻ đạo đức giả như @faiezakhan trong một ảnh chụp màn hình. #CharlieHebdo #PK http://t.co/habzM640DJ
3969	3	Vui lòng không xem hoặc chia sẻ video hành quyết cảnh sát. Hãy nghĩ cho gia đình anh ta và tất cả những người vô tội đã bị giết. #CharlieHebdo
3970	3	Có liên quan hơn bao giờ hết. #CharlieHebdo #PeshawarAttack #MumbaiAttacks # Sept11 #PewChurchAttack #SydneySeige #EveryDay http://t.co/N1AYgwjz3v
3971	3	Nhân viên của Charlie Hebdo hứa sẽ xuất bản vào tuần tới với 1 triệu bản in http://t.co/u8cCyfXW8o
3972	3	Cập nhật # Pháp: Xe bốc cháy tại giáo đường Do Thái ở Paris là một tai nạn, không liên quan w / # CharlieHebdo - #Sarcelles Mayor http://t.co/zk3EY3XHxY
3973	3	#CharlieHebdo Tôi không nói nên lời http://t.co/npSgKX2zYE
3974	3	Nhấn "phải đứng cùng nhau để gửi thông điệp rằng những nỗ lực giết người nhằm bịt miệng chúng ta sẽ không thể chịu đựng được" #CharlieHebdo http://t.co/aiF9kVv9hw
3975	3	Charlie Hebdo sẽ in một triệu bản của số tiếp theo, lớn gấp 20 lần so với bình thường http://t.co/KIeWurDwNX
3976	3	→ http://t.co/5i6MJ1eC3g 41 Vụ nổ súng ở Charlie Hebdo Paris: Vụ giết viên cảnh sát mới khiến thủ đô nước Pháp # Charli… http://t.co/LKdsgu5P0P
3977	3	Bị sốc & amp; kinh hoàng trước cuộc tấn công vô nghĩa tại 'Charlie Hebdo' - London đứng cùng Paris & amp; người dân Pháp chống lại tai họa khủng khiếp này|||||Bị sốc & amp; kinh hoàng trước cuộc tấn công vô nghĩa tại 'Charlie Hebdo' - London đứng cùng Paris & amp; người dân Pháp chống lại tai họa khủng khiếp này
